Id,Sales
10030,-66.42517
10031,13.265262
10032,23.531374
10033,-427.34705
10034,-193.61462
10035,503.64075
10036,9.504519
10037,395.3756
10038,-121.506714
10039,-276.23914
10040,-258.1537
10041,-221.27283
10042,-78.44031
10043,-186.89441
10044,-51.298214
10045,-85.68738
10046,39.80872
10047,-464.23718
10048,-102.28992
10049,-143.53845
10050,-298.14392
10051,-48.222042
10052,43.355595
10053,-111.74988
10054,-71.50964
10055,-543.3983
10056,-560.036
10057,-176.63464
10058,-130.56042
10059,60.497196
10060,23.425417
10061,-839.7611
10062,-45.744015
10063,-579.90173
10064,2.679324
10065,251.75598
10066,110.29797
10067,-375.7113
10068,-82.85339
10069,113.510864
10070,8.896121
10071,-19.899778
10072,-76.87439
10073,-112.494995
10074,-107.27136
10075,-414.37585
10076,-112.83777
10077,-36.925167
10078,-958.00183
10079,-259.4574
10080,109.30676
10081,470.14563
10082,3644.8003
10083,256.06946
10084,-128.81189
10085,251.69543
10086,3385.6719
10087,131.07288
10088,-253.59607
10089,299.8463
10090,-359.15125
10091,262.77307
10092,-206.23132
10093,244.35217
10094,-379.45203
10095,-40.141476
10096,-167.9906
10097,-17.133177
10098,-109.33484
10099,204.2716
10100,-280.79382
10101,-414.08826
10102,66.25745
10103,351.30823
10104,-189.0238
10105,8.162723
10106,184.37268
10107,-393.80017
10108,-118.58826
10109,-220.62488
10110,-257.01843
10111,-226.36072
10112,73.86389
10113,-26.864622
10114,71.56067
10115,-62.311886
10116,-34.328976
10117,-169.27478
10118,-126.179565
10119,-253.08728
10120,-276.25427
10121,-518.6405
10122,-72.165405
10123,-103.33533
10124,-39.170284
10125,225.85071
10126,-213.65076
10127,-198.69861
10128,-143.05457
10129,-66.80261
10130,251.0636
10131,85.89026
10132,456.1598
10133,-103.04724
10134,121.72815
10135,-55.092648
10136,-53.848507
10137,954.9601
10138,156.98987
10139,360.8214
10140,-279.3871
10141,-401.01892
10142,243.29944
10143,110.71838
10144,-581.20984
10145,506.51575
10146,-53.13757
10147,-415.8734
10148,-291.50916
10149,-710.41394
10150,246.70618
10151,152.65002
10152,9957.883
10153,217.56458
10154,25.887331
10155,-193.61072
10156,168.49524
10157,-192.34949
10158,163.11487
10159,-85.12634
10160,-263.36023
10161,-315.81335
10162,11.300906
10163,-195.15515
10164,-461.7279
10165,54.767216
10166,-133.79285
10167,611.1803
10168,83.37073
10169,165.55725
10170,425.19788
10171,-451.13074
10172,230.94202
10173,284.4303
10174,163.00305
10175,8.218387
10176,119.15393
10177,328.13684
10178,347.5099
10179,68.75305
10180,-275.13757
10181,72.66614
10182,22.744753
10183,-322.64148
10184,35.770145
10185,-13.47302
10186,361.7433
10187,-401.4447
10188,-324.71228
10189,-664.6073
10190,44.648563
10191,286.14563
10192,315.98987
10193,352.13635
10194,-373.6488
10195,26.838503
10196,-86.43982
10197,-11.427121
10198,-124.93933
10199,344.29895
10200,120.7677
10201,-374.98523
10202,-525.5121
10203,407.7301
10204,-588.3998
10205,186.39026
10206,-120.64343
10207,-490.97644
10208,-278.0829
10209,-210.13171
10210,171.57434
10211,489.84973
10212,366.03723
10213,-439.96814
10214,-103.91199
10215,103.72473
10216,4387.289
10217,-460.19373
10218,-428.0199
10219,418.34192
10220,222.44397
10221,274.23254
10222,23.945436
10223,47.764286
10224,-441.76257
10225,-257.8573
10226,-358.8412
10227,-16.142942
10228,-178.30798
10229,-11.715695
10230,-279.14783
10231,406.35217
10232,-175.74255
10233,-183.08337
10234,-255.90613
10235,-440.72742
10236,51.12415
10237,-410.15515
10238,-890.72205
10239,255.77014
10240,324.77844
10241,-165.84265
10242,-134.42078
10243,333.57825
10244,2.0343044
10245,-351.54138
10246,-427.15808
10247,-101.95935
10248,62.04407
10249,657.39905
10250,-412.8578
10251,107.55188
10252,330.68127
10253,-28.114134
10254,595.23303
10255,-20.134153
10256,174.81702
10257,13537.383
10258,5244.1626
10259,71.69592
10260,-117.34607
10261,927.22375
10262,-373.1952
10263,503.81848
10264,165.6969
10265,449.08606
10266,507.1183
10267,154.97766
10268,351.3551
10269,-541.2406
10270,51.529423
10271,-65.3739
10272,-53.280148
10273,6032.754
10274,4273.9946
10275,5986.8047
10276,3698.656
10277,4361.6113
10278,3443.0293
10279,4472.8823
10280,5608.885
10281,4646.4526
10282,4098.6074
10283,6473.4355
10284,4998.657
10285,4946.1357
10286,6591.316
10287,5644.42
10288,2765.8135
10289,4854.0415
10290,6361.751
10291,7364.24
10292,4859.2065
10293,5238.007
10294,4310.845
10295,4924.1123
10296,2651.5593
10297,5135.7734
10298,7330.402
10299,6979.439
10300,4657.6465
10301,2956.5806
10302,4854.005
10303,5753.842
10304,8142.0923
10305,5299.165
10306,4316.63
10307,4244.7437
10308,5296.9155
10309,3842.5396
10310,5658.202
10311,4156.1562
10312,3499.3218
10313,7440.8813
10314,2979.1802
10315,6620.1377
10316,4000.3384
10317,4270.8726
10318,3775.6792
10319,6436.5693
10320,7921.773
10321,5320.2256
10322,6765.9565
10323,6978.078
10324,8041.4927
10325,5301.176
10326,5752.9346
10327,3024.2732
10328,5325.758
10329,4821.059
10330,5343.346
10331,6765.7837
10332,7564.645
10333,3587.0793
10334,6194.993
10335,3679.9414
10336,4486.934
10337,3729.812
10338,7374.2617
10339,3723.1995
10340,3900.2097
10341,5304.343
10342,4520.266
10343,5511.5474
10344,3044.0186
10345,6240.0996
10346,4019.681
10347,5264.65
10348,5419.105
10349,6080.205
10350,4490.077
10351,3323.5999
10352,4024.9946
10353,7109.3657
10354,6178.6553
10355,2894.5186
10356,6859.3027
10357,4202.9365
10358,5399.3457
10359,7169.593
10360,3502.8516
10361,6120.9727
10362,5227.921
10363,6332.5244
10364,5296.513
10365,3747.3267
10366,4797.3857
10367,3588.5464
10368,6310.0786
10369,3937.371
10370,4658.657
10371,5910.027
10372,5785.9478
10373,5706.7983
10374,4768.554
10375,4152.851
10376,3856.7087
10377,4781.679
10378,5731.5215
10379,4508.9316
10380,3746.5254
10381,5567.55
10382,5261.2344
10383,6251.3867
10384,6140.937
10385,4599.859
10386,7187.687
10387,4290.355
10388,3520.0522
10389,6501.7407
10390,5086.3955
10391,6482.261
10392,7450.612
10393,4772.4365
10394,5124.298
10395,5140.6973
10396,6608.543
10397,2902.0962
10398,2525.353
10399,5267.4004
10400,4822.2563
10401,4791.815
10402,2905.352
10403,4209.705
10404,4700.544
10405,3843.007
10406,4873.2935
10407,4085.7737
10408,9888.006
10409,5766.6377
10410,2708.3044
10411,6252.838
10412,5042.5767
10413,5347.935
10414,3593.357
10415,5495.2305
10416,4813.977
10417,6107.756
10418,3661.4602
10419,3900.6787
10420,7108.542
10421,4954.6216
10422,6661.236
10423,10457.102
10424,6373.4233
10425,6837.305
10426,4079.8933
10427,4663.9814
10428,5126.9233
10429,3906.824
10430,5272.5
10431,4866.1743
10432,4029.4844
10433,2532.5056
10434,5227.119
10435,6960.337
10436,6013.471
10437,4553.8506
10438,5566.4917
10439,4910.338
10440,5345.0635
10441,2955.0684
10442,4558.21
10443,5440.127
10444,6169.9043
10445,5013.947
10446,4483.852
10447,6551.3496
10448,6827.4546
10449,5456.227
10450,5548.5103
10451,4574.1514
10452,6525.2476
10453,2987.442
10454,5992.8438
10455,4770.15
10456,4787.355
10457,5188.0063
10458,5352.922
10459,3402.582
10460,8971.006
10461,6210.741
10462,6232.5674
10463,6525.638
10464,5500.5396
10465,5741.6753
10466,10664.508
10467,7087.8774
10468,5415.1523
10469,3464.5383
10470,5995.7207
10471,5730.7446
10472,2788.81
10473,14924.882
10474,17316.459
10475,5117.4707
10476,3994.8245
10477,7505.5786
10478,1795.1385
10479,7297.379
10480,2145.824
10481,5408.5127
10482,5354.077
10483,5957.5557
10484,6663.0576
10485,6095.8345
10486,6307.303
10487,4739.7705
10488,5581.583
10489,3492.7422
10490,4699.041
10491,4680.625
10492,7453.4824
10493,5114.2686
10494,4428.7964
10495,3514.6768
10496,3602.2876
10497,4135.454
10498,4503.587
10499,3837.7173
10500,6034.5127
10501,5718.172
10502,4478.327
10503,5470.3394
10504,6046.27
10505,3034.1448
10506,4615.011
10507,6114.4727
10508,3687.237
10509,6285.522
10510,5539.829
10511,4662.7153
10512,7389.605
10513,5020.7114
10514,3110.521
10515,2721.801
10516,6266.2847
10517,4233.089
10518,6023.006
10519,9057.032
10520,6613.179
10521,4639.296
10522,5471.2803
10523,4301.4424
10524,3690.0793
10525,4494.899
10526,5166.526
10527,5421.9956
10528,6797.189
10529,9366.992
10530,6794.331
10531,5389.602
10532,4656.5117
10533,4735.8657
10534,5361.7036
10535,5484.294
10536,9093.425
10537,5692.903
10538,5176.495
10539,3770.6814
10540,5341.6035
10541,5729.238
10542,4366.7505
10543,6054.27
10544,4038.591
10545,7220.973
10546,7723.7197
10547,6754.7056
10548,6672.9414
10549,5420.4536
10550,3508.93
10551,6393.213
10552,7296.416
10553,2333.5466
10554,5198.8647
10555,6311.686
10556,7354.6816
10557,5609.712
10558,6093.3477
10559,5696.343
10560,6238.1416
10561,6818.5
10562,6064.2437
10563,7041.2925
10564,6076.361
10565,4874.915
10566,10194.487
10567,5772.55
10568,6679.996
10569,6366.623
10570,4567.049
10571,6706.7974
10572,4407.461
10573,4568.32
10574,4979.363
10575,5617.6997
10576,2268.0361
10577,4626.4805
10578,4888.006
10579,3649.8123
10580,4301.8022
10581,5195.2207
10582,4810.7456
10583,6195.742
10584,3717.57
10585,5534.976
10586,6026.3784
10587,5593.4863
10588,7317.985
10589,6829.8926
10590,7942.605
10591,6322.247
10592,6002.3623
10593,6009.318
10594,5297.0527
10595,4137.0913
10596,5429.8223
10597,7600.3184
10598,5522.4897
10599,5896.216
10600,5155.0913
10601,4720.0024
10602,5534.082
10603,4868.8213
10604,4999.7886
10605,6104.925
10606,6869.202
10607,6557.4355
10608,3639.1497
10609,4645.6875
10610,4529.141
10611,5391.2637
10612,6153.249
10613,5907.6807
10614,4647.281
10615,4179.382
10616,7305.3804
10617,6564.9424
10618,7894.0684
10619,8198.521
10620,4377.6636
10621,3790.892
10622,7728.283
10623,6264.7246
10624,9754.669
10625,7579.7915
10626,5824.6763
10627,6158.842
10628,5554.6187
10629,4330.739
10630,5931.3516
10631,5641.268
10632,6679.914
10633,5702.0522
10634,9686.445
10635,5681.5356
10636,6046.667
10637,4614.15
10638,5203.137
10639,5745.931
10640,5035.8257
10641,6504.876
10642,6108.0317
10643,3131.8765
10644,5447.7104
10645,5744.117
10646,6679.39
10647,6380.4946
10648,6222.4414
10649,6027.862
10650,5383.9067
10651,6607.898
10652,5502.4097
10653,5056.535
10654,4474.4473
10655,6917.8433
10656,7482.8457
10657,5452.5493
10658,4636.0264
10659,6946.3496
10660,5199.555
10661,5660.1426
10662,3235.2349
10663,5134.621
10664,3746.4314
10665,7108.8477
10666,7118.9233
10667,7205.1587
10668,5830.1655
10669,4310.71
10670,6331.3813
10671,5045.226
10672,3360.6897
10673,4331.803
10674,5379.5776
10675,5278.146
10676,6292.14
10677,6856.0107
10678,6194.8257
10679,4570.8296
10680,4677.3228
10681,6823.0405
10682,4843.2153
10683,6594.3154
10684,4738.5254
10685,6057.001
10686,4797.956
10687,5025.8965
10688,5775.3643
10689,6112.1006
10690,6863.436
10691,2290.0571
10692,4805.672
10693,6672.275
10694,4918.0874
10695,4975.1875
10696,5051.3228
10697,6670.786
10698,6551.545
10699,3051.567
10700,6879.036
10701,4828.562
10702,4692.1987
10703,4663.976
10704,3504.6965
10705,5499.7383
10706,16837.395
10707,4805.9233
10708,6238.37
10709,7361.4307
10710,3877.7764
10711,5953.2207
10712,5937.092
10713,3079.213
10714,5836.0635
10715,6026.72
10716,4252.097
10717,6097.2124
10718,3937.4915
10719,4583.436
10720,6239.1504
10721,6669.808
10722,9393.843
10723,2069.0984
10724,4807.481
10725,5038.409
10726,5568.661
10727,8141.1606
10728,7290.069
10729,5259.2104
10730,5631.455
10731,5676.5063
10732,4027.467
10733,5419.3936
10734,5652.366
10735,4384.0366
10736,5147.66
10737,4587.9214
10738,5268.8115
10739,2948.7825
10740,4353.1343
10741,6367.2285
10742,5318.0215
10743,5133.2666
10744,3473.5132
10745,6334.4487
10746,5786.8584
10747,6194.446
10748,6834.666
10749,4907.637
10750,6848.228
10751,6510.2173
10752,-461.03113
10753,3915.7869
10754,4960.0156
10755,3399.4082
10756,6328.6924
10757,4847.29
10758,4914.7085
10759,6207.323
10760,4045.2224
10761,5524.856
10762,6394.938
10763,6981.322
10764,4743.2324
10765,2649.5051
10766,7186.349
10767,6569.8022
10768,6355.337
10769,3496.0188
10770,7359.9424
10771,7465.111
10772,3972.0583
10773,3661.0608
10774,3368.1199
10775,5022.9
10776,4178.1987
10777,5313.318
10778,3598.765
10779,5750.147
10780,5347.901
10781,4936.556
10782,3971.8604
10783,6789.169
10784,5611.187
10785,3072.896
10786,6473.7627
10787,5795.7183
10788,6869.969
10789,4459.044
10790,5385.133
10791,5639.407
10792,6502.664
10793,4684.523
10794,3227.36
10795,12731.804
10796,6454.162
10797,5820.764
10798,5638.368
10799,3905.225
10800,5354.1514
10801,4687.3135
10802,6119.5737
10803,4275.673
10804,5161.9814
10805,6177.4834
10806,5335.6196
10807,4749.434
10808,6495.899
10809,3200.4548
10810,6681.602
10811,5583.595
10812,5288.79
10813,6707.2227
10814,4152.3394
10815,2944.299
10816,6620.3755
10817,2737.5828
10818,5073.4375
10819,5395.476
10820,3882.278
10821,5630.5444
10822,2614.4553
10823,5776.73
10824,4237.757
10825,4727.76
10826,5506.805
10827,5496.792
10828,5498.876
10829,4707.153
10830,5211.3564
10831,5273.4297
10832,5879.231
10833,6677.9526
10834,5079.365
10835,5200.2783
10836,5049.9688
10837,9007.2295
10838,4704.3105
10839,3258.4077
10840,17519.225
10841,5257.7266
10842,4936.496
10843,3477.4138
10844,7209.1035
10845,7208.5444
10846,6362.093
10847,6296.925
10848,6381.915
10849,4501.1836
10850,6211.449
10851,4409.117
10852,2186.197
10853,5586.4893
10854,3550.0469
10855,3347.3699
10856,6838.8545
10857,11022.332
10858,5041.145
10859,3187.0312
10860,5223.197
10861,5005.9106
10862,5205.2837
10863,1394.8883
10864,3356.8901
10865,6272.699
10866,5128.9395
10867,6088.882
10868,12026.613
10869,9129.026
10870,1489.4059
10871,5230.5894
10872,5286.2476
10873,6640.294
10874,5748.0903
10875,5201.9507
10876,5585.346
10877,4158.2793
10878,5176.784
10879,3421.8757
10880,6596.462
10881,2471.9497
10882,6652.483
10883,5707.904
10884,5140.536
10885,5721.837
10886,4784.6196
10887,5724.3174
10888,2859.591
10889,5549.8203
10890,5411.867
10891,4111.4917
10892,6636.073
10893,4759.911
10894,4513.774
10895,3525.6975
10896,4889.3774
10897,5604.4263
10898,3543.2969
10899,6653.187
10900,4469.0884
10901,3732.3904
10902,5812.243
10903,4883.7974
10904,4729.7437
10905,6382.5166
10906,9057.891
10907,6967.7144
10908,4818.113
10909,2961.1775
10910,4447.5186
10911,2771.3906
10912,5522.4746
10913,5586.5894
10914,5720.9565
10915,6337.3877
10916,2910.2695
10917,1595.8981
10918,3998.285
10919,7743.6997
10920,2650.1296
10921,5001.1904
10922,6141.8496
10923,5360.926
10924,4658.598
10925,5933.657
10926,5228.5127
10927,6186.0796
10928,5428.2563
10929,3639.008
10930,4038.2878
10931,4774.702
10932,7611.183
10933,2967.0422
10934,5293.6763
10935,5185.5483
10936,4843.173
10937,6655.579
10938,5359.362
10939,3521.3523
10940,5232.7104
10941,5643.5767
10942,4173.3306
10943,6868.625
10944,5786.1587
10945,5130.5522
10946,5266.963
10947,4675.573
10948,3552.4954
10949,4504.486
10950,6034.8086
10951,3831.9116
10952,6309.38
10953,5023.4287
10954,5671.8813
10955,3099.3413
10956,4200.8677
10957,4174.8887
10958,6040.1494
10959,4511.025
10960,8571.847
10961,5666.249
10962,3669.4033
10963,6355.1626
10964,6275.312
10965,3905.297
10966,2441.2327
10967,6098.513
10968,4584.735
10969,7185.0884
10970,7185.904
10971,6026.994
10972,5888.0015
10973,7881.027
10974,2960.4119
10975,8975.364
10976,4850.848
10977,7197.873
10978,5637.354
10979,7701.147
10980,6345.6465
10981,3806.4563
10982,5380.839
10983,4189.2075
10984,4997.047
10985,5343.7344
10986,3292.614
10987,5483.7305
10988,7310.8447
10989,5657.8047
10990,6042.2173
10991,4894.8433
10992,5719.187
10993,1889.1854
10994,4450.177
10995,5460.86
10996,3086.071
10997,5166.0635
10998,4811.872
10999,4008.78
11000,4795.566
11001,4217.062
11002,5444.278
11003,4891.6157
11004,6763.597
11005,2244.5144
11006,2757.6943
11007,5409.636
11008,8445.404
11009,4126.1616
11010,6205.474
11011,6818.1733
11012,5925.156
11013,5710.383
11014,2593.7761
11015,5423.7793
11016,5617.3604
11017,5439.086
11018,5572.681
11019,8682.119
11020,4715.3726
11021,5563.9087
11022,2548.5266
11023,4315.788
11024,5853.5195
11025,5427.937
11026,4910.4053
11027,5885.105
11028,2821.6492
11029,4465.1777
11030,6053.181
11031,5137.6235
11032,7896.053
11033,3467.7488
11034,4036.183
11035,3811.7751
11036,5892.3203
11037,4815.9243
11038,1797.8785
11039,4994.079
11040,1800.9657
11041,7413.572
11042,4388.156
11043,4970.9214
11044,5256.5493
11045,4500.0625
11046,6267.5513
11047,3136.524
11048,7610.3174
11049,4282.4507
11050,4958.942
11051,4098.264
11052,8005.1416
11053,4754.2017
11054,5909.7583
11055,7216.3115
11056,5725.2744
11057,8760.203
11058,5582.558
11059,3744.3325
11060,7799.874
11061,8949.216
11062,3486.4973
11063,5006.8706
11064,4778.5337
11065,9704.386
11066,4000.63
11067,6404.1675
11068,5399.0835
11069,5405.924
11070,2536.019
11071,5868.6147
11072,6310.0283
11073,3701.2778
11074,5255.1475
11075,3368.3777
11076,5740.8228
11077,6087.1143
11078,4969.571
11079,5122.1904
11080,4024.8552
11081,5044.5337
11082,5561.062
11083,8207.206
11084,6981.1787
11085,5319.715
11086,5727.2754
11087,5596.0635
11088,6487.1865
11089,9967.343
11090,3607.0344
11091,6390.1973
11092,6238.69
11093,4361.527
11094,5995.1255
11095,4754.941
11096,3452.529
11097,7280.4004
11098,2960.293
11099,2652.7168
11100,6025.379
11101,4713.696
11102,3508.3271
11103,4071.856
11104,4873.1333
11105,3983.9873
11106,5257.496
11107,2991.6418
11108,7298.757
11109,5826.224
11110,5826.7295
11111,4876.584
11112,4405.0166
11113,12093.677
11114,6088.3
11115,4649.7812
11116,6379.9326
11117,4457.62
11118,4369.2095
11119,4310.1333
11120,4382.505
11121,4690.133
11122,3322.2095
11123,5831.3066
11124,3918.5625
11125,7563.021
11126,5983.457
11127,10140.902
11128,5299.7407
11129,6716.3516
11130,7551.6045
11131,9136.003
11132,6403.872
11133,6432.6655
11134,5394.423
11135,6577.953
11136,8131.1846
11137,5936.5347
11138,5651.7886
11139,8328.61
11140,6932.678
11141,7265.026
11142,8075.27
11143,6329.3564
11144,4663.4453
11145,5994.2227
11146,8603.667
11147,8385.085
11148,7457.15
11149,7179.7974
11150,6675.6914
11151,6544.774
11152,3723.4363
11153,7273.092
11154,9180.874
11155,8278.804
11156,5966.803
11157,4875.1313
11158,6423.2686
11159,6790.504
11160,9969.459
11161,7114.7896
11162,5608.6157
11163,5127.829
11164,7624.4004
11165,5428.699
11166,7298.676
11167,5209.252
11168,6047.4214
11169,9199.727
11170,5423.7656
11171,7948.804
11172,6141.71
11173,6037.087
11174,5707.383
11175,7375.5015
11176,11240.336
11177,6631.9966
11178,8274.155
11179,8844.987
11180,9660.555
11181,5896.355
11182,9480.166
11183,5384.6895
11184,7627.2285
11185,6724.845
11186,6964.7227
11187,8940.249
11188,9442.576
11189,5297.2485
11190,7692.2837
11191,5138.778
11192,8480.643
11193,5712.1895
11194,10321.491
11195,5541.389
11196,5464.517
11197,7034.461
11198,5847.7246
11199,7220.8745
11200,6246.542
11201,8611.599
11202,5301.177
11203,6261.4805
11204,6878.1953
11205,7213.136
11206,7271.839
11207,5598.2383
11208,5911.8657
11209,8966.288
11210,8543.9795
11211,4941.802
11212,7994.2646
11213,6088.2144
11214,6952.86
11215,8690.125
11216,5536.593
11217,8152.361
11218,7187.1475
11219,7513.5176
11220,6909.399
11221,5414.8267
11222,6475.3438
11223,4974.7627
11224,6821.963
11225,6381.361
11226,5811.2227
11227,6787.7397
11228,6662.8857
11229,7300.0347
11230,6378.376
11231,5736.542
11232,6157.285
11233,6851.897
11234,6914.108
11235,6345.974
11236,4600.3096
11237,8344.277
11238,6714.1646
11239,7640.623
11240,8173.611
11241,5963.777
11242,9855.744
11243,6341.705
11244,7122.159
11245,8730.043
11246,6448.9463
11247,9039.214
11248,9212.705
11249,6267.3877
11250,6563.9414
11251,7372.549
11252,7793.0933
11253,5529.302
11254,4942.793
11255,7263.6094
11256,7676.8916
11257,6522.421
11258,5319.9287
11259,6324.153
11260,6249.5547
11261,6546.333
11262,6200.873
11263,6290.8887
11264,12603.726
11265,7674.204
11266,5959.022
11267,6977.8047
11268,7771.783
11269,7034.165
11270,5076.476
11271,8535.623
11272,6277.229
11273,7629.9204
11274,5214.327
11275,5461.3506
11276,8493.581
11277,6613.7695
11278,8711.403
11279,13218.748
11280,7443.5435
11281,7760.703
11282,5909.9785
11283,6361.663
11284,6257.1953
11285,5722.1436
11286,7584.693
11287,7594.1074
11288,6975.9775
11289,3979.7976
11290,8112.6343
11291,8427.57
11292,7949.767
11293,6032.3335
11294,7100.638
11295,6166.662
11296,7593.596
11297,4484.8745
11298,6408.188
11299,7181.426
11300,6674.3896
11301,6688.9355
11302,6648.5566
11303,8203.478
11304,9525.305
11305,7033.519
11306,6429.622
11307,6348.873
11308,8974.128
11309,4854.107
11310,7903.7456
11311,6346.051
11312,6349.386
11313,6657.907
11314,8269.764
11315,4433.796
11316,11122.571
11317,7240.87
11318,7961.396
11319,8736.923
11320,7402.15
11321,7294.808
11322,13428.457
11323,9981.789
11324,7805.474
11325,4189.6255
11326,6529.779
11327,7994.813
11328,6424.424
11329,15612.012
11330,18694.195
11331,6430.836
11332,6299.9404
11333,8297.472
11334,3688.319
11335,9659.992
11336,5685.982
11337,7808.236
11338,5709.009
11339,7588.7783
11340,7549.179
11341,8754.382
11342,7047.268
11343,6704.4707
11344,7115.3057
11345,4920.431
11346,6112.416
11347,6528.8022
11348,8114.7134
11349,6649.558
11350,5495.949
11351,5825.3076
11352,5542.5864
11353,5868.2666
11354,6848.7393
11355,5576.394
11356,8258.544
11357,7243.4395
11358,6262.734
11359,7873.1353
11360,7067.2036
11361,6475.2246
11362,6760.9165
11363,6422.121
11364,5605.7734
11365,9734.861
11366,7289.2314
11367,6816.2725
11368,9560.847
11369,6657.6733
11370,5528.641
11371,5456.961
11372,8432.405
11373,5391.54
11374,8463.287
11375,11879.722
11376,7708.3486
11377,6685.115
11378,6845.824
11379,6670.148
11380,6098.8164
11381,6332.9414
11382,6892.9556
11383,7603.753
11384,8069.682
11385,16426.62
11386,8770.297
11387,6909.596
11388,5908.8813
11389,6850.3105
11390,7661.53
11391,7469.0674
11392,11879.294
11393,8663.562
11394,7517.34
11395,5935.4077
11396,7632.88
11397,7142.9326
11398,7504.0635
11399,7561.6094
11400,7223.0527
11401,8269.221
11402,9096.748
11403,8675.351
11404,9672.982
11405,6213.5034
11406,5526.183
11407,7688.5806
11408,8030.1733
11409,5101.58
11410,6318.4087
11411,8006.17
11412,8748.813
11413,6611.4575
11414,7864.1694
11415,6661.6445
11416,7575.439
11417,8008.973
11418,8573.296
11419,9708.185
11420,8335.255
11421,7646.71
11422,12349.284
11423,7168.6953
11424,8352.632
11425,7537.5605
11426,6666.2515
11427,9638.31
11428,7055.3477
11429,6643.677
11430,5977.7617
11431,7406.1377
11432,4111.9277
11433,6516.5215
11434,5925.494
11435,5778.257
11436,7168.6553
11437,7226.588
11438,7526.5815
11439,7255.7134
11440,6659.0015
11441,6623.2573
11442,6393.431
11443,6654.0083
11444,9059.208
11445,7325.593
11446,10265.659
11447,6589.0063
11448,7090.2944
11449,8616.232
11450,7505.2007
11451,6634.1646
11452,6083.418
11453,8369.35
11454,7666.224
11455,7119.4478
11456,6525.632
11457,6484.306
11458,7507.614
11459,5785.891
11460,7544.7417
11461,7779.8706
11462,8548.94
11463,8963.12
11464,6528.6587
11465,7790.2065
11466,6348.4365
11467,6490.754
11468,8478.382
11469,6971.669
11470,6358.66
11471,6878.3574
11472,9865.426
11473,9329.347
11474,9685.124
11475,9611.082
11476,6990.8755
11477,6170.065
11478,9355.571
11479,7601.986
11480,12205.597
11481,9460.52
11482,6996.414
11483,9732.983
11484,6544.4585
11485,6510.073
11486,7362.1675
11487,7784.826
11488,10290.685
11489,6227.161
11490,12115.887
11491,7378.574
11492,6541.656
11493,6245.439
11494,7243.405
11495,7125.519
11496,5600.7437
11497,9656.064
11498,6490.4077
11499,4928.725
11500,6818.8843
11501,7913.7617
11502,8735.534
11503,6958.006
11504,8218.159
11505,7017.6377
11506,7011.837
11507,8232.911
11508,7119.333
11509,6206.997
11510,5536.5327
11511,9073.746
11512,9549.386
11513,6325.7812
11514,6958.4756
11515,10486.218
11516,8583.227
11517,7480.9023
11518,5410.77
11519,7295.7217
11520,5878.1396
11521,8522.8
11522,8092.5645
11523,8666.304
11524,7754.2896
11525,7241.585
11526,7255.5635
11527,5876.3403
11528,5320.1855
11529,6194.3604
11530,6111.8105
11531,8195.235
11532,7536.1147
11533,10762.452
11534,8162.6436
11535,7292.3022
11536,6540.1187
11537,9101.969
11538,6515.521
11539,7761.2656
11540,7320.7876
11541,9031.649
11542,7405.3867
11543,6781.8354
11544,7719.537
11545,7063.2065
11546,8969.44
11547,4884.755
11548,5343.3057
11549,10081.792
11550,5528.8154
11551,5671.0117
11552,6918.707
11553,8196.295
11554,9044.779
11555,5136.2383
11556,7850.0527
11557,5659.645
11558,5110.02
11559,6178.242
11560,5436.708
11561,7687.239
11562,20069.42
11563,7260.482
11564,7039.1357
11565,9436.11
11566,5636.483
11567,7118.8057
11568,6125.764
11569,4893.263
11570,6635.883
11571,8056.2915
11572,6467.1265
11573,8000.4175
11574,6479.8213
11575,6455.4727
11576,8471.208
11577,8959.297
11578,11392.626
11579,4178.98
11580,5802.7593
11581,6692.5586
11582,7065.263
11583,10522.163
11584,8934.058
11585,7185.2183
11586,7364.169
11587,6354.019
11588,6211.189
11589,8051.3926
11590,9328.261
11591,6848.548
11592,5998.2256
11593,6792.66
11594,6144.1353
11595,5049.529
11596,6787.938
11597,8340.542
11598,6656.5547
11599,6695.16
11600,5662.9966
11601,7349.8193
11602,7369.151
11603,8831.798
11604,8483.576
11605,6552.219
11606,7578.2974
11607,8800.108
11608,6540.567
11609,6382.573
11610,7536.4175
11611,5666.237
11612,6876.934
11613,6578.9478
11614,5938.3257
11615,7078.484
11616,6133.6646
11617,7016.0986
11618,7520.0786
11619,8349.003
11620,6133.595
11621,5346.1074
11622,8935.963
11623,8786.859
11624,7619.242
11625,6064.317
11626,8390.487
11627,9150.74
11628,5824.921
11629,5790.6157
11630,5205.6484
11631,6474.4746
11632,5271.88
11633,6895.7393
11634,4416.734
11635,6859.016
11636,6720.209
11637,6115.252
11638,5873.878
11639,8067.8716
11640,7712.316
11641,4786.415
11642,9554.013
11643,6593.471
11644,8366.809
11645,6643.386
11646,6878.0396
11647,7411.3364
11648,8098.413
11649,7297.1055
11650,6052.2793
11651,13887.866
11652,7859.827
11653,6992.808
11654,6526.176
11655,5417.1333
11656,6061.654
11657,7014.522
11658,7341.545
11659,6050.1724
11660,6569.413
11661,7291.233
11662,7521.1016
11663,6723.3555
11664,8178.6147
11665,5697.1245
11666,8402.113
11667,7731.2686
11668,7433.0615
11669,8636.69
11670,4842.6167
11671,4884.885
11672,8903.818
11673,5636.1343
11674,6222.9756
11675,7515.845
11676,5113.9463
